Permutation Number 0
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 1
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 2
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 3
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 4
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 5
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 6
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 7
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 8
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 9
30 ,12 ,13 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 10
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 11
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 12
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 13
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 14
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 15
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 16
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 17
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 18
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 19
30 ,12 ,13 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 20
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 21
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 22
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 23
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 24
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 25
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 26
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 27
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 28
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 29
30 ,12 ,13 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 30
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 31
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 32
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 33
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 34
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 35
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 36
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 37
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 38
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 39
30 ,12 ,13 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 40
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 41
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 42
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 43
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 44
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 45
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 46
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 47
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 48
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 49
30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 50
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 51
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 52
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 53
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 54
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 55
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 56
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 57
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 58
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 59
30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 60
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 61
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 62
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 63
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 64
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 65
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 66
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 67
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 68
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 69
30 ,12 ,13 ,3 ,20 ,15 ,20 ,15 ,14 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 70
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 71
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 72
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 73
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 74
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,28 ,13 ,19 ,Permutation Number 75
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 76
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 77
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 78
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 79
30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,20 ,15 ,14 ,Permutation Number 80
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 81
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 82
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 83
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 84
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 85
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 86
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 87
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 88
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 89
30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 90
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 91
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 92
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 93
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 94
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 95
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 96
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 97
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 98
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 99
30 ,12 ,13 ,28 ,13 ,19 ,20 ,15 ,14 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 100
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 101
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 102
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 103
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 104
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,20 ,15 ,14 ,3 ,20 ,15 ,Permutation Number 105
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 106
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 107
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 108
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 109
30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,20 ,15 ,14 ,Permutation Number 110
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 111
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 112
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 113
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 114
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,20 ,15 ,14 ,90 ,18 ,16 ,Permutation Number 115
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 116
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 117
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 118
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 119
30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,20 ,15 ,14 ,Permutation Number 120
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 121
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 122
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 123
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 124
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 125
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 126
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 127
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 128
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 129
20 ,15 ,14 ,30 ,12 ,13 ,90 ,18 ,16 ,28 ,13 ,19 ,3 ,20 ,15 ,Permutation Number 130
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 131
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 132
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 133
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 134
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,90 ,18 ,16 ,28 ,13 ,19 ,Permutation Number 135
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 136
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 137
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 138
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 139
20 ,15 ,14 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,90 ,18 ,16 ,Permutation Number 140
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 141
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 142
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 143
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 144
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,90 ,18 ,16 ,3 ,20 ,15 ,Permutation Number 145
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 146
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 147
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 148
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 149
20 ,15 ,14 ,30 ,12 ,13 ,28 ,13 ,19 ,3 ,20 ,15 ,90 ,18 ,16 ,Permutation Number 150
20 ,15 ,14 ,90 ,18 ,16 ,30 ,12 ,13 ,3 ,20 ,15 ,28 ,13 ,19 ,Permutation Number 151
